imo,load_type,quantity
9362231,bulk,0
9067568,containers,0
9254862,oil,0
8408882,refrigerated,0
8996956,bulk,0
9197844,oil,0
9971886,bulk,0
9020053,cargo,0
9623051,cargo,0
9344057,wood chips,0
8817693,chemical,0
9520924,bulk,0
9395501,LPG,0
8415550,fish,0
9506203,cargo,0
7425273,cargo,0
9718105,containers,0
9140554,bulk,0
1043401,bulk,0
1072567,bulk,0
8912625,bulk,0
8974740,aggregates,0
9418133,chemical,0
8651843,cargo,0
9487744,chemical,0
9296303,bulk,0
8420672,cargo,0
9230787,containers,0
7726081,cargo,0
7108588,fuel,0
9384227,oil,0
9015785,refrigerated,0
9081849,bulk,0
9720926,bulk,0
9565120,cargo,0
7617345,cargo,0
9300958,cargo,0
9727065,bulk,0
9813187,containers,0
9864837,LNG,0
8508747,oil,0
9128295,cargo,0
8814201,cargo,0
9601687,cargo,0
9533505,bulk,0
9324435,LNG,0
9713064,bulk,0
9824526,oil,0
9084011,cargo,0
1060978,cargo,0
9369306,cargo,0
7410814,cargo,0
8129498,cargo,0
8415615,containers,0
8899988,cargo,0
9222376,oil,0
8815592,oil,0
9635755,chemical,0
9817341,fuel,0
7713888,bulk,0
9214587,cargo,0
9561112,oil,0
8230948,oil,0
8615332,cargo,0
9205512,chemical,0
8742290,cargo,0
7906203,cargo,0
7905833,refrigerated,0
9075412,oil,0
1118189,cargo,0
7528506,cargo,0
8805224,oil,0
9386926,bulk,0
9606792,bulk,0
9550591,oil,0
9342736,wood chips,0
9740952,cargo,0
9124902,bulk,0
9576753,chemical,0
9167796,refrigerated,0
9824033,ore,0
7626580,oil,0
9938353,containers,0
9556181,oil,0
7352335,bulk,0
9589255,bulk,0
9815678,containers,0
9109017,containers,0
9745720,chemical,0
9471173,oil,0
9961996,chemical,0
9299367,oil,0
1085564,cargo,0
9737539,cargo,0
9375147,cargo,0
1026556,bulk,0
9289922,containers,0
9146649,containers,0
1044792,containers,0
9408683,oil,0
9602784,ore,0
1026453,cargo,0
8316302,cargo,0
7614692,cargo,0
9277797,oil,0
9684134,bulk,0
9127162,cargo,0
9984601,containers,0
9091076,cargo,0
9875020,bulk,0
8809373,bulk,0
8919532,cargo,0
8521907,cargo,0
9919814,oil,0
9863869,bulk,0
8128664,bulk,0
1082809,bulk,0
8870865,oil,0
7010860,oil,0
9183269,LNG,0
8864737,cargo,0
1115670,cargo,0
9985849,chemical,0
8033089,ore,0
9552410,bulk,0
7128473,cargo,0
9983190,bulk,0
9284843,bulk,0
7717200,cargo,0
9363273,cargo,0
9072719,oil,0
9041514,oil,0
9813096,bulk,0
7701043,bulk,0
1018121,bulk,0
9211145,bulk,0
8925189,aggregates,0
9593622,bulk,0
9522635,bulk,0
9158848,containers,0
9554822,oil,0
8957546,oil,0
9377080,containers,0
9994008,LNG,0
9018294,cargo,0
7021534,chemical,0
8215584,oil,0
9356622,oil,0
7388700,oil,0
9697806,bulk,0
9887970,cargo,0
9331945,cargo,0
1018377,vehicles,0
9650810,cargo,0
9551337,chemical,0
9074092,bulk,0
9999369,bulk,0
8318594,chemical,0
9918171,chemical,0
9797682,bulk,0
9227340,containers,0
9947299,bulk,0
9702584,bulk,0
9131357,oil,0
9890197,chemical,0
9469833,bulk,0
8715546,oil,0
8419489,cargo,0
9454759,refrigerated,0
8873477,cargo,0
9681821,cargo,0
9573282,bulk,0
9917048,bulk,0
9755919,bulk,0
9790074,containers,0
1085667,aggregates,0
8668913,cargo,0
9171383,cargo,0
9949704,LPG,0
9987093,chemical,0
9739161,bulk,0
8560642,chemical,0
9364198,LPG,0
9725110,containers,0
9449338,chemical,0
9435894,chemical,0
9005156,cargo,0
9713234,bulk,0
9293105,bulk,0
8610461,oil,0
9294123,chemical,0
9335903,oil,0
9341160,cargo,0
9438676,bulk,0
9362994,ore,0
9665669,containers,0
9402079,cargo,0
9287027,chemical,0
9141211,cargo,0
9487562,bulk,0
8718691,cargo,0
9718686,bulk,0
9103207,oil,0
9405368,cargo,0
9891854,LPG,0
1114224,oil,0
9373797,cargo,0
9505900,vehicles,0
9404429,bulk,0
9063574,chemical,0
5191581,cargo,0
9384136,chemical,0
9554212,bulk,0
9447885,containers,0
9286188,oil,0
8321034,bulk,0
6605694,oil,0
9309459,containers,0
9781188,containers,0
9306835,containers,0
9571222,LPG,0
9810707,limestone,0
8867973,oil,0
9237761,oil,0
6826353,cargo,0
7915591,cargo,0
9298557,bulk,0
9188116,asphalt,0
9247376,oil,0
9985485,bulk,0
8736320,cargo,0
8215716,cargo,0
9213181,oil,0
9137820,cargo,0
7725843,cargo,0
9645528,cargo,0
9156773,bulk,0
8230936,oil,0
9528720,cargo,0
1064558,chemical,0
9937828,cargo,0
8217788,cargo,0
9413028,oil,0
9254953,chemical,0
9347803,containers,0
9129445,cargo,0
9085479,refrigerated,0
9699232,oil,0
9313008,containers,0
9143116,containers,0
7803528,oil,0
8210338,refrigerated,0
9752498,chemical,0
9213832,vehicles,0
9118678,bulk,0
9244984,chemical,0
9383089,oil,0
9235921,cement,0
8889543,cargo,0
9920954,refrigerated,0
9868754,cargo,0
9931862,LPG,0
9794977,fish,0
9956886,bulk,0
9820611,cargo,0
9935909,chemical,0
8863355,cargo,0
1131612,cargo,0
9326500,chemical,0
9371907,cargo,0
8585812,cargo,0
9771028,chemical,0
9002180,refrigerated,0
1056666,bulk,0
9357353,oil,0
9063897,chemical,0
9645293,bulk,0
9125372,cargo,0
9196838,containers,0
9203112,bulk,0
9339650,chemical,0
9815850,chemical,0
9546100,bulk,0
9933834,containers,0
8861840,fuel,0
9970428,containers,0
9491630,containers,0
7617814,chemical,0
1054709,bulk,0
8506397,cargo,0
9622198,chemical,0
9617301,cargo,0
9952828,containers,0
9433559,bulk,0
9185970,containers,0
7027722,containers,0
9480526,bulk,0
9374428,chemical,0
9629366,oil,0
9588548,bulk,0
9292541,bulk,0
9273818,bulk,0
9154012,bulk,0
9798480,cargo,0
8705723,LPG,0
9333371,containers,0
7623095,bulk,0
1028190,bulk,0
9552680,bulk,0
9504059,containers,0
9693214,bulk,0
9989443,bulk,0
7822108,cargo,0
7507033,refrigerated,0
8520898,cargo,0
9354909,chemical,0
9157428,bulk,0
1067342,aggregates,0
9626730,bulk,0
9986116,LNG,0
9958224,bulk,0
9991783,vehicles,0
7708821,vehicles,0
9692131,chemical,0
9637997,oil,0
9595450,containers,0
9699517,LPG,0
1018080,cargo,0
5115020,livestock,0
9321861,chemical,0
9748681,oil,0
9809112,cargo,0
9041162,cargo,0
9405514,bulk,0
9920289,oil,0
9416159,chemical,0
9395575,containers,0
1016757,cargo,0
9745940,bulk,0
8652976,cargo,0
8866319,cargo,0
8704456,cargo,0
9125736,oil,0
9318254,containers,0
9361029,chemical,0
1032529,oil,0
9324100,oil,0
9638874,bulk,0
8937596,bulk,0
8555001,bulk,0
7804560,oil,0
9854545,bulk,0
1045693,chemical,0
9233583,bulk,0
9468906,cargo,0
8224535,cargo,0
9656498,cargo,0
9917749,bulk,0
7522643,bulk,0
7810894,containers,0
9319765,vehicles,0
9491850,containers,0
8319122,cargo,0
9567659,oil,0
9918183,LPG,0
9576014,bulk,0
9688831,oil,0
9498913,chemical,0
9945291,oil,0
9585924,chemical,0
9411032,oil,0
8003357,chemical,0
1137393,cargo,0
9702273,containers,0
9491824,cargo,0
9222728,cargo,0
9397640,cargo,0
8807674,cargo,0
7817816,cargo,0
1086685,cargo,0
9284893,bulk,0
9886639,oil,0
9055565,oil,0
9808259,chemical,0
9801512,containers,0
8811716,cargo,0
9523330,chemical,0
9305180,chemical,0
8866670,cargo,0
9259185,oil,0
9387669,cargo,0
9491501,containers,0
8034150,bulk,0
1055557,chemical,0
9185293,containers,0
9951977,bulk,0
9042764,cargo,0
9484558,containers,0
6608141,cargo,0
7801908,cargo,0
9933054,bulk,0
9660607,bulk,0
8980579,cargo,0
9363390,containers,0
7614824,cargo,0
9364746,bulk,0
9340271,cargo,0
8937560,bulk,0
8801864,cargo,0
9838254,oil,0
9229568,oil,0
7522332,oil,0
8870281,cargo,0
8208919,cargo,0
9916202,bulk,0
9398230,containers,0
9131278,cargo,0
9101730,bulk,0
7108459,oil,0
9860518,bulk,0
9621089,cargo,0
9266786,oil,0
9908102,containers,0
9413717,bulk,0
9983140,vehicles,0
9970129,asphalt,0
1030014,cargo,0
9821196,cargo,0
1085590,cargo,0
8360937,cargo,0
9522934,bulk,0
9285744,chemical,0
9827475,chemical,0
9689902,bulk,0
9176591,fuel,0
7725738,bulk,0
9984211,oil,0
9312303,bulk,0
1055181,oil,0
9479761,oil,0
8705591,oil,0
9153422,oil,0
9493690,bulk,0
8819691,refrigerated,0
7630282,ore,0
8307961,bulk,0
7719595,refrigerated,0
9791779,containers,0
9106651,oil,0
8417895,chemical,0
9038737,oil,0
9516557,cargo,0
8985012,cargo,0
9304473,oil,0
9947134,containers,0
9266176,bulk,0
9470947,chemical,0
9732943,bulk,0
9630729,bulk,0
8649723,cargo,0
9735799,bulk,0
8870621,cargo,0
8720515,cargo,0
9466570,oil,0
9442213,cargo,0
6727272,cargo,0
6416706,chemical,0
9301988,containers,0
8010465,bulk,0
9913030,bulk,0
8866591,cargo,0
8830011,bulk,0
7916349,cargo,0
9607954,oil,0
7204813,cement,0
9319686,oil,0
9870628,LNG,0
8514148,cargo,0
7424009,cargo,0
8656415,cargo,0
8728062,cargo,0
9919412,cargo,0
8319263,cargo,0
8351065,cargo,0
9527843,chemical,0
9109134,cargo,0
9320025,containers,0
8836766,fish,0
9448102,cargo,0
9583160,bulk,0
9938121,containers,0
9726243,bulk,0
9247314,cargo,0
9749441,chemical,0
8216136,cargo,0
9140633,LPG,0
8412869,cargo,0
9919151,chemical,0
1063669,bulk,0
9125578,bulk,0
9123374,bulk,0
7349144,oil,0
8129060,bulk,0
7392610,chemical,0
9439072,bulk,0
9710543,bulk,0
8875308,chemical,0
8317071,chemical,0
9744415,ore,0
9749300,bulk,0
9545716,bulk,0
8420505,chemical,0
9122930,vehicles,0
9739123,cargo,0
9680607,chemical,0
9770945,LNG,0
8419623,cargo,0
9778105,containers,0
9386811,cargo,0
9672208,bulk,0
9146948,bulk,0
9973664,chemical,0
9553414,chemical,0
9925992,bulk,0
8114132,cargo,0
9167239,cargo,0
7331587,LPG,0
8667373,cargo,0
9485344,cargo,0
9312195,containers,0
9890367,LPG,0
9188673,cargo,0
8003759,cargo,0
9439163,chemical,0
9614050,oil,0
9593361,bulk,0
9438494,refrigerated,0
9861213,bulk,0
9165451,chemical,0
9161273,ore,0
8733225,oil,0
9004231,containers,0
9330769,containers,0
8001725,cargo,0
9250050,chemical,0
8535958,cargo,0
9532197,bulk,0
9041552,cargo,0
9142215,bulk,0
9532812,cargo,0
9801421,oil,0
7510420,containers,0
8711813,oil,0
8114364,bulk,0
8213469,cargo,0
1096367,bulk,0
9791066,bulk,0
1013846,LPG,0
1047433,bulk,0
7389845,bulk,0
9306859,oil,0
7528788,cargo,0
8507365,cargo,0
9926087,bulk,0
8217544,vehicles,0
9484223,cargo,0
9739288,chemical,0
9847360,water,0
8406597,oil,0
9625592,cargo,0
9459357,bulk,0
9536791,bulk,0
9185279,oil,0
9903073,LPG,0
6514936,cargo,0
9557745,chemical,0
8015881,chemical,0
8829995,bulk,0
1030143,cargo,0
9979137,bulk,0
8200876,cargo,0
9178460,cargo,0
9082075,cargo,0
8618396,containers,0
9954448,cargo,0
9492919,chemical,0
9873395,cargo,0
9469687,oil,0
9704441,chemical,0
9391452,cargo,0
9113410,bulk,0
9142007,bulk,0
8643676,oil,0
9258337,bulk,0
9349928,chemical,0
9949792,containers,0
9508988,chemical,0
9507843,cargo,0
9018397,pallets,0
9893905,containers,0
1026609,bulk,0
9180877,cargo,0
9083330,cargo,0
9732515,LPG,0
8035491,cargo,0
9730086,oil,0
9958389,LPG,0
9070515,cargo,0
1065215,bulk,0
9972995,containers,0
8528553,oil,0
9146223,cargo,0
9166962,chemical,0
9288875,oil,0
9666675,LPG,0
8413447,oil,0
8706167,oil,0
9438420,fish,0
9155133,containers,0
9037226,containers,0
8943454,cargo,0
9545091,chemical,0
9654971,chemical,0
9801196,bulk,0
9837298,bulk,0
9112284,containers,0
9376749,oil,0
9672818,LNG,0
1021374,bulk,0
9815501,cargo,0
7916208,cargo,0
9812444,cargo,0
9846471,chemical,0
9050412,oil,0
9119787,cargo,0
8508400,cargo,0
9844588,bulk,0
9210098,containers,0
9102306,containers,0
8120741,bulk,0
9924560,bulk,0
1139406,chemical,0
8407498,bulk,0
9747144,bulk,0
6504034,cargo,0
8807155,vehicles,0
9728784,cargo,0
9260407,chemical,0
9736834,fuel,0
9974175,cargo,0
9555319,oil,0
8704353,oil,0
9567336,cargo,0
9936549,LPG,0
9050577,oil,0
9374038,bulk,0
8306448,cargo,0
9193197,bulk,0
1018494,LPG,0
9591492,bulk,0
9139842,cargo,0
9186625,oil,0
9359014,containers,0
9838814,oil,0
9498119,chemical,0
9148142,cargo,0
8659699,oil,0
9419888,oil,0
9245782,oil,0
9181558,vehicles,0
9433810,oil,0
8421298,refrigerated,0
9754159,bulk,0
9967249,chemical,0
9723801,LNG,0
7635311,cargo,0
9558177,bulk,0
9103192,cargo,0
9766619,LPG,0
9701164,bulk,0
9201114,cargo,0
9368247,cargo,0
6719902,cargo,0
8114912,bulk,0
8406315,chemical,0
9357327,vehicles,0
9437816,cargo,0
8932326,cargo,0
9946893,containers,0
9376440,cargo,0
8413435,bulk,0
9030814,LNG,0
9274939,bulk,0
9843819,bulk,0
9894052,chemical,0
7361348,containers,0
6808791,water,0
8702226,cargo,0
9710751,bulk,0
8902539,containers,0
7504469,cargo,0
1076850,cargo,0
9015395,oil,0
7385734,cargo,0
9728136,bulk,0
6419772,cargo,0
9397585,containers,0
9153111,bulk,0
8010702,cargo,0
9259109,cargo,0
9861225,wood chips,0
9715828,bulk,0
8889775,cargo,0
9033505,bulk,0
6930374,cargo,0
9117624,bulk,0
9139323,cargo,0
9021423,vehicles,0
9700079,cargo,0
9859923,containers,0
7717999,cargo,0
8010295,cargo,0
9631474,bulk,0
9065077,chemical,0
9318735,cargo,0
9287704,containers,0
9437907,containers,0
9408293,bulk,0
6602599,cargo,0
9336957,bulk,0
9052680,fish,0
8330891,cargo,0
8998019,oil,0
7426215,bulk,0
9195652,cargo,0
9496472,bulk,0
9389746,cargo,0
8657536,cargo,0
9158965,containers,0
9118513,containers,0
8321333,vehicles,0
9477725,vehicles,0
9561813,bulk,0
9477282,bulk,0
9974333,fuel,0
7361922,oil,0
8521036,containers,0
9424637,bulk,0
9441348,bulk,0
9954515,chemical,0
8025513,cargo,0
7422881,bulk,0
9727417,bulk,0
9044425,bulk,0
9169316,vehicles,0
9006291,cargo,0
9350850,chemical,0
9258105,bulk,0
9955181,vehicles,0
9347267,containers,0
9231145,cargo,0
8890724,cargo,0
1025784,bulk,0
9527855,oil,0
7222695,cargo,0
9432048,oil,0
8308147,cargo,0
9261798,bulk,0
8841448,cargo,0
1111818,bulk,0
7421095,cargo,0
9050620,cement,0
9372030,chemical,0
9440100,vehicles,0
9836373,bulk,0
9444015,cargo,0
9443695,fish,0
1099735,oil,0
9472206,vehicles,0
9118800,asphalt,0
9066095,oil,0
9564164,bulk,0
9488114,cargo,0
8009416,bulk,0
1132290,containers,0
9073749,oil,0
9167368,bulk,0
8309012,bulk,0
9790517,cargo,0
9294496,bulk,0
9460241,chemical,0
1042562,LPG,0
9860972,bulk,0
9957634,bulk,0
9099157,cargo,0
9111591,bulk,0
9387425,containers,0
9810094,containers,0
9940966,LPG,0
9986312,chemical,0
9611321,bulk,0
9709520,ore,0
1026635,chemical,0
9614696,cargo,0
7931442,oil,0
9613446,bulk,0
8400206,bulk,0
9905253,bulk,0
1043853,oil,0
9580027,cargo,0
9492907,bulk,0
9789855,bulk,0
9353266,containers,0
9907940,bulk,0
8610435,chemical,0
7533604,chemical,0
9236731,chemical,0
1097684,cargo,0
9766906,cargo,0
9692521,fuel,0
9775098,limestone,0
9569528,cargo,0
9372846,cargo,0
9827982,chemical,0
9325661,bulk,0
9137583,oil,0
9089384,fish,0
9584877,bulk,0
9485837,cargo,0
9437048,containers,0
9976240,containers,0
1051408,bulk,0
9772058,chemical,0
1068530,cargo,0
9394519,chemical,0
9450363,containers,0
9402677,chemical,0
8302911,cargo,0
1076240,bulk,0
9753868,cargo,0
9623192,cargo,0
9933860,containers,0
9306689,cargo,0
9792890,bulk,0
9826093,aggregates,0
1059010,chemical,0
9753284,bulk,0
7632436,bulk,0
9076260,refrigerated,0
9128099,containers,0
8707379,oil,0
9240419,LPG,0
1015533,cargo,0
8912039,cargo,0
9460409,oil,0
8816168,refrigerated,0
9201839,cargo,0
9123532,containers,0
9782962,bulk,0
9985631,aggregates,0
9093634,cargo,0
9631450,cargo,0
9180607,cargo,0
9279678,oil,0
1050935,chemical,0
8591093,cargo,0
8894732,cargo,0
9482017,cargo,0
9953511,LNG,0
9546473,cargo,0
9124342,cargo,0
9318072,oil,0
9181273,cargo,0
9413298,cargo,0
9419606,cargo,0
1140651,bulk,0
9642370,bulk,0
9938755,cargo,0
9938640,bulk,0
9549009,oil,0
8321709,containers,0
8671374,bulk,0
1078315,chemical,0
9686558,bulk,0
8000563,bulk,0
9961659,cargo,0
8955366,chemical,0
9425045,chemical,0
2314429,cargo,0
9948748,containers,0
9566978,bulk,0
9517939,refrigerated,0
5360778,cargo,0
7931832,bulk,0
8434518,cargo,0
9350111,cargo,0
9305465,containers,0
9340001,ore,0
9313436,chemical,0
8959661,cargo,0
9363027,bulk,0
9098517,cargo,0
9558737,bulk,0
9500883,bulk,0
8817679,oil,0
8309024,bulk,0
9671474,cargo,0
7920728,refrigerated,0
9403437,containers,0
7913127,cargo,0
9200342,bulk,0
9114842,oil,0
9779927,cargo,0
1040978,cargo,0
9841160,bulk,0
5364669,cargo,0
7931870,cement,0
9783019,oil,0
1022718,chemical,0
9984314,oil,0
9313723,cargo,0
9406685,oil,0
1090404,oil,0
8876807,cargo,0
9849289,LPG,0
9250579,bulk,0
9442512,bulk,0
9734434,oil,0
8735754,bulk,0
1135773,aggregates,0
9514913,cargo,0
9591181,bulk,0
9312468,containers,0
9251066,cement,0
1062859,bulk,0
9829801,oil,0
9531545,chemical,0
9157662,containers,0
8716954,containers,0
9923970,containers,0
8357019,cargo,0
9849825,bulk,0
7711921,cargo,0
9594638,bulk,0
8988129,cargo,0
1027275,bulk,0
4682894,cargo,0
9551698,bulk,0
9600530,LNG,0
9780017,chemical,0
9926714,LNG,0
9016272,cargo,0
1049223,cargo,0
9171462,oil,0
9778301,oil,0
9529578,bulk,0
9978468,bulk,0
9888405,containers,0
9173563,cargo,0
1050636,cargo,0
9089621,cargo,0
9661364,oil,0
7218400,cargo,0
9389019,oil,0
9718193,bulk,0
9004475,cargo,0
9039999,oil,0
9417490,chemical,0
9135482,bulk,0
8511225,cargo,0
9138408,chemical,0
9475636,containers,0
9410959,bulk,0
9932024,fish,0
9735036,LPG,0
8019629,cargo,0
9259745,oil,0
9461934,chemical,0
9601209,bulk,0
9614488,containers,0
9774381,oil,0
9617038,oil,0
9630975,oil,0
9175274,refrigerated,0
9046629,chemical,0
8325901,bulk,0
9081368,cargo,0
9887152,fish,0
9080625,oil,0
9365520,chemical,0
9302073,containers,0
9320611,oil,0
8951334,cargo,0
8322727,asphalt,0
8920139,chemical,0
9877808,chemical,0
9125279,chemical,0
8412003,cargo,0
9818955,cargo,0
8875530,cargo,0
8125650,cargo,0
1014383,bulk,0
1149463,containers,0
7223039,cargo,0
8307155,bulk,0
8728153,cargo,0
9971721,oil,0
9505302,cargo,0
9104158,bulk,0
9755476,bulk,0
9963994,cargo,0
6619920,cargo,0
8617110,cargo,0
9752280,LPG,0
8354770,cargo,0
9385207,bulk,0
9671266,oil,0
9538165,chemical,0
8322947,chemical,0
8901614,oil,0
8902280,cargo,0
8869555,cargo,0
8745723,cargo,0
9745665,containers,0
9115690,bulk,0
9403889,cargo,0
8663119,oil,0
9942847,chemical,0
9298181,chemical,0
9751896,oil,0
8100399,cargo,0
9145633,cargo,0
9609158,bulk,0
7523336,cargo,0
9447744,chemical,0
9216963,bulk,0
9164237,containers,0
9349447,cargo,0
9104548,bulk,0
9987225,containers,0
8311431,cargo,0
9389071,oil,0
9603685,bulk,0
9469625,bulk,0
9259264,chemical,0
9969053,containers,0
9390862,chemical,0
9368261,cargo,0
8883886,cargo,0
8706117,containers,0
1031032,oil,0
9511739,cargo,0
9085364,oil,0
9538957,cargo,0
7719703,cargo,0
9357080,containers,0
9367956,containers,0
6922509,bulk,0
9619579,cargo,0
1050832,cargo,0
9114048,cargo,0
8610887,oil,0
8660818,bulk,0
9330551,cargo,0
9315953,containers,0
9748174,cargo,0
9969613,containers,0
9644249,chemical,0
1083360,bulk,0
9831830,oil,0
1022304,cargo,0
9390991,chemical,0
9378735,chemical,0
9038933,refrigerated,0
9141962,LPG,0
8879110,cargo,0
9127423,bulk,0
9628207,bulk,0
9050541,containers,0
9608568,cargo,0
9294068,oil,0
9643049,chemical,0
8903947,chemical,0
8410861,cargo,0
1100522,oil,0
9217424,containers,0
8314500,containers,0
9885544,fish,0
8904874,cargo,0
9805489,oil,0
9941817,containers,0
8618217,oil,0
9705316,bulk,0
9517006,cargo,0
8318300,bulk,0
9737618,bulk,0
9165918,wood chips,0
9559872,cargo,0
9345740,cargo,0
7700063,bulk,0
9528536,cargo,0
9058567,cargo,0
7406203,oil,0
7116901,wine,0
9250610,bulk,0
8664187,cargo,0
9467782,cargo,0
9718014,bulk,0
9297151,chemical,0
9248227,cargo,0
9144017,oil,0
7005669,cargo,0
7011060,water,0
9033048,cargo,0
9936446,containers,0
9667382,oil,0
9831531,bulk,0
9567776,cargo,0
9085390,oil,0
8702848,refrigerated,0
8102751,bulk,0
1048384,cargo,0
9447794,LPG,0
9834155,chemical,0
8126381,bulk,0
9386483,containers,0
1059242,chemical,0
9720316,bulk,0
9457737,containers,0
9587489,cargo,0
8309385,bulk,0
9172430,bulk,0
9370094,cargo,0
9365673,containers,0
6727478,oil,0
7531242,bulk,0
9127045,bulk,0
9132480,bulk,0
8035116,ore,0
7702425,cargo,0
