imo,seaport_id
9256494,SEGOX
9010761,FRDRZ
8652251,
9517472,
1098315,CIABJ
7329522,ALDRZ
7804780,
8532853,
7915759,
9898204,SEBRO
6922391,NODRG
9537680,SEOEN
9687239,BRPEC
9366263,GNCKY
8326591,CNYNT
9955569,AUGLT
1012830,FRMRS
6825567,GBBRX
8418162,
7224370,IDKUA
9904431,
9367097,IRDAY
5173670,
8542327,SEALX
7825588,
9304253,CNTAG
8665909,
9019729,
9833151,
9614971,
9875006,USYOC
6703812,
1008176,ESBCN
8902113,ESCEL
6574259,
9173082,
9061564,SEOEN
9807774,IDJPU
9736676,USANC
7721380,INBOM
8202018,ROCND
9724087,NOREE
9377195,ITTAR
8022688,SAJED
7385277,
9415765,USNYC
9516882,NLWEL
9477921,GRPIR
9942835,
9267120,IDBUR
8996188,
9055034,NLHAR
9894923,NOBVK
1061764,IRASA
9521459,FRLCT
8510697,
9935325,CNYTN
9813371,
8222185,EEAAK
9717242,IDWED
7206914,IDBUR
8919403,CIABJ
5330163,NLAPN
4908561,LKCMB
1040265,IDSOQ
7411076,
9527910,CNLKU
8309153,INBHU
9544968,SADMM
8696661,
8612029,HRIST
8812746,IDSUB
9711119,
8871766,IEORK
9141479,KRPUS
8411839,
9533684,GYGEO
9703813,
7404841,DEPAP
9866512,JPKUH
8958148,
9579626,SGJUR
8913198,
9700677,SGJUR
1093664,KRONS
9466051,FIKEM
9141534,NOOOS
9717527,
9242314,GMBJL
9041461,NOREE
8116116,SEOEN
9127033,
9639672,SEOEN
8948349,SEKAF
9271482,HUBUD
9648350,IRBUZ
8629228,
8986729,FRAYW
9986697,CNXAM
9186039,
9350381,CNTNJ
9004750,NGIMA
9538012,NGONN
8426755,
9696151,CNMAC
9728100,IDSUB
9220354,NLVLI
9572977,
9154086,IDPNJ
1011836,ARLPM
8980892,USNH2
8002822,TRALI
1137654,
9663362,ARXPD
9852418,SNDKR
1085162,CNLYG
9776286,AUDAM
9275373,JPASA
8031419,
7017765,GBYMO
9011234,
9224506,CNQIN
8012114,TRALI
7507875,
8410366,
9141352,TRFET
8991164,MYMUD
9231573,RUVVO
8703622,IDSUB
9735268,
9380207,
9700134,INTUT
9613953,CAQUE
9520613,BRMCP
9537226,SGJUR
9438418,
9670999,VEMAR
9551583,
9690169,SEOEN
9701396,
8524375,
9033933,INHZA
9950648,SEOEN
9119775,IDBPN
8867961,
8207836,TRALI
9394571,AEAUH
8842404,USTPA
9874820,
9657911,CNDGY
9443126,TNSFA
9498250,NOREE
9121625,GBLIV
8623937,EELAO
9257931,SEOEN
9030668,GBPTL
9088445,
9303481,
1126980,CNZOS
9059107,ALDRZ
9125358,SEOEN
1043097,BEHMM
9349435,DZBJA
9014949,BGVAR
9122318,IDJPU
9225457,BRRIG
7944803,BEANR
8938617,NOREE
9351880,THMAT
9914761,
7647429,BEBGK
5141483,
8607593,CNSHA
9851555,JPASA
9811892,
9247924,TRGEM
7726615,
8992924,USMEM
9731389,DECUX
8992572,BEATH
1065095,GPGUS
7043805,NOULS
9929235,CNSHA
9967562,ITSPE
9360609,JPTYO
8213720,SEOEN
8222006,
9262182,THBKK
9528421,KRMOK
7704473,
9132492,GRACL
9342217,CWWIL
7801427,PHMNL
9304851,
9383819,RUMMK
9610767,MEBAR
9984986,INCCU
9835939,NOMON
9542893,
1006336,ESTAR
8733017,CNJNZ
9698147,
9629988,PHKLM
9217151,MVMLE
9871270,
9286724,SCPOV
9656462,NLRTM
9948865,HKHKG
9730971,TWKHH
9954046,CNZOS
9471240,DEEME
9308510,HKHKG
8306993,
9179464,JPOSA
8530283,GNCKY
8328721,KZBTN
9654476,KRKPO
9575230,NGLOS
7506467,KRPUS
9874478,HKHKG
8663078,PTPRM
8987280,
8608731,KRPUS
9754757,
9568988,BEOST
7114305,TGLFW
9084774,SEOEN
9496965,NLHVH
9196333,
9950131,DOCAU
8507731,RUKGD
7706770,
1011472,TRYAL
9717321,PRSIG
9572628,DEGDO
8989551,
9247742,CNQIN
9486465,RUKZP
9819193,DZSKK
9114579,NOREE
9227948,
9107277,
8878130,NLTNZ
9495258,ESALG
8685155,
9024920,
9632349,TZDAR
1031472,AEHZP
9703710,HRPRZ
9248851,
9386275,SADMM
9628879,CNWFG
8335425,ITCHI
9067142,DEWIB
9264984,SGJUR
8019356,DKFDH
9978195,CNSWE
1044742,DKEBJ
1046893,CNDGY
8859988,RUVVO
1116662,JPNOA
4774283,FRCFR
9710103,SARTA
9166601,USXAM
8711409,DEBKE
9921829,MZUEL
9019298,FRAYW
9855018,
1146502,
9017678,INBHU
9429522,
9566021,JPYKK
9699608,CNNGB
9323479,NLRTM
9209960,
9299173,
9129976,
8934350,USZAD
9773284,HRPUY
8802882,USXAM
8951231,CNJNZ
8813647,NOREE
9259472,AERMC
9354492,IDBPN
9283631,IDTPN
9803699,NLRTM
9759458,MYMUD
9393694,OMOFC
9839430,LKCMB
9914278,NLRTM
1073987,
9833711,
9142978,SEOEN
9001461,ZACPT
1008217,PFPPT
9862413,MXSCX
9404754,CLPTI
9503902,GBEAM
9762376,USVNT
8010958,
9896608,SEOEN
9632507,GHTEM
9397028,
9808091,
9601962,CUSCU
9706774,SGJUR
9907067,
9299733,
9413303,
8013259,NGLOS
8700632,DEBRV
9402213,FRLEH
8412584,
9585429,VNVUT
8788335,GRJNX
8556677,
9135133,MYSAM
9232606,INBOM
8771124,
8735106,ESVGO
8841383,ITFOM
1056850,FRANT
9413913,THKSI
9361275,JPTYO
8433772,NLELX
9311713,DJPOD
1090351,RUMMK
9315238,USNYC
9628324,CNQIN
9299161,RUMMK
9706619,
9739240,NLIJM
8795962,CAVAN
9917347,CNDGY
9220469,
9745354,ARSCA
5118838,AUTOR
9964742,CNHUN
9620891,MMTLA
9218222,DEHAM
1334410,EELOU
1472145,NLSCE
9458016,GRPIR
9538440,
9475909,SGJUR
8731605,IDBUR
9245366,NLRTM
7522083,
7023477,NOSAX
7311317,
9282261,EELAO
7921019,
9824588,LVRIX
9378711,TRBXN
8722800,RUVVO
9705706,EEAAK
7807665,
9752474,CNZAP
9621675,
9454917,AUHPT
9465095,SGJUR
8931748,SEAGE
7911260,LVLPX
9205134,DEWOR
7913830,PHCEB
9179127,INIXY
9236822,CNJGY
9785768,CNNGB
9976197,BRSSZ
8871273,LVVNT
9104263,SDPZU
7607845,MXTAM
9981623,HKHKG
9459072,
9011521,
9448607,INPRT
9601699,NOREE
9313682,ESFRO
9385221,TNGAE
9447067,
1121497,CNNKG
1098767,CNWNZ
9988621,
9395343,NLSCE
9048598,IDBDJ
9277395,ESVIL
9865817,HKHKG
9447897,USNYC
9032862,
9881639,INPAV
8717556,
9434931,
8010269,
9951733,PHMNL
8316637,
9946283,CNZOS
7424683,PTAVE
9949596,GBSHO
9058141,PHMNL
8746105,IDBPN
9849095,NCNOU
9269336,IDBUR
1145039,
9365714,CNZOS
8948193,
9142564,RUMMK
9849631,
9418602,
8303410,USGHE
8228660,RUVVO
9407251,SGJUR
1117812,IDWED
9594391,
8786387,
9136424,TRIZM
9063469,IDKUA
9865403,HKHKG
9979761,
9343560,SGJUR
1046324,
9228148,
9115834,
9471202,MAPTM
9383900,KRYOS
9578268,
8003694,ARLPS
9573971,AEHZP
9479618,
9715725,BRSSZ
8663743,VNVNH
8629010,CNZOS
9222481,SGJUR
9122643,SEOEN
9056911,CNJGY
9813424,SGJUR
7617125,
9805099,
8023943,
6003729,NLMOE
9025924,
7419145,
9309667,
9430961,GBTIL
8851625,GBCVE
8654950,
8725400,RUMMK
8931633,TRBXN
9045584,SEOEN
8007078,
8915184,EGDMT
9535292,NOFRO
9077886,NOREE
9185803,RUTAY
9333802,
9459101,USHNL
9790098,IDJPU
7817165,CNQIN
8656453,
8351118,TRALI
9813448,
9529188,ESPAS
9580405,SGJUR
8758287,USSAB
7705506,
9758026,BRGTB
8649759,TWKHH
9298959,AUDAM
9132258,NGLOS
9569750,THKSI
9126663,NGLOS
9935260,USVOW
9817896,USIYH
9353462,PGRAB
6825191,USGHE
9746164,USBPT
9676838,IDBDJ
9595852,SGJUR
9955791,PAPSA
9288980,IRBAM
7917549,
9519133,CLCLD
9819416,GRPIR
7321154,IDBUR
9160671,EEORU
9934905,NLRTM
9649184,GBABD
1053793,CNYPG
1137159,NGPHC
9574030,BRPNG
1009223,ESBCN
9220897,TRISK
9629809,GBPLY
9915765,IRBND
8648236,
8836807,ITFAO
9799111,MXCOA
8901640,TRTUZ
9715359,OMQAL
9853187,JPNGS
5373696,USNQV
8459130,ITGAE
9705639,
8752099,AZQDG
8229195,FRGFR
9506198,ESTAR
9367982,RUMCX
9933171,JPMYJ
9047087,
9872743,ARMDQ
8707446,KRMOK
9569645,
8723050,
9086538,ITLIV
8004777,
9192583,FRMRS
8509923,RUPKC
9876282,
9658484,SGJUR
8433655,
9413860,JPTMK
9675810,PGPOM
8979829,
9986269,GBPME
9243148,EGPSD
1012660,ITSPE
9382487,FRAYW
9351751,NGLOS
8116702,SLFNA
9847243,
9573567,CIABJ
8352150,IDJPU
7933907,
1245463,USFLL
9142851,EEORU
8129905,CNDAL
9993169,
8123054,
7901095,NOOOS
8827636,KRPUS
9368974,SGJUR
9254915,MYPGG
9017020,
9947885,KRTYG
6725078,ROCND
9627590,
9522855,KRKAN
9424572,USNTD
9596375,CNZOS
9527037,BEANR
9566291,ESALG
7431791,ZACPT
9836191,RUMMK
9859234,ZACPT
9746762,FRUSJ
8109864,SEOEN
9672674,JPNGS
8714176,KRPUS
9605463,FRRQE
9803015,GYGEO
9266554,SLFNA
9589578,IDJPU
9829497,
9410088,VUSAN
9750402,CNTNJ
9244996,
6497190,USFPO
9180839,GIGIB
9105360,MHMAJ
9477517,ESCAR
9802152,
9456666,BELOT
9662356,GIGIB
9788356,USFOC
8736227,IDJPU
9769116,DEBRE
1061116,NOHVR
9855654,
7602819,AEHZP
9638123,MXDBT
9812975,FRAYW
8356584,
9257541,JPMYJ
9890513,
9822918,SEALA
1027809,CNBAY
7914640,
9575632,PTOPO
9027130,
9334064,IDSUB
9478391,TVFUN
8115710,USORF
9894985,SGJUR
8405086,IDTAR
9641338,KRUSN
9163374,ITCEQ
9479163,BRSLZ
9659751,USTPA
9482158,NGLOS
9308780,SEGOX
9325788,SADMM
1083516,CABAA
9699799,
9942639,SEOEN
9243825,SYLTK
9882619,SEAVA
7500970,
8805597,ESBRM
9464883,DKFUH
8500496,SEOEN
9686120,
8771617,
9457218,USMOB
9370018,
9717266,ESTAR
7384819,
9342059,CNTNJ
9910753,
9723758,SEOEN
8421341,SEOEN
9619191,GRKGS
1061738,FIAKK
8000862,
9876347,FRDON
1039292,SAJUB
9187526,NLRTM
9344734,TRALI
7804584,
9504645,DZAAE
8712697,IDJPU
7620122,
9307700,BRRIO
9716028,CNRZH
9701671,AESHJ
9080223,
7128485,GBHOM
9606405,JPNGS
9612105,USORF
9552185,
9816969,
9807700,CNDJA
7636755,TRIST
9715206,NOREE
1058901,FRARR
9686601,
9451305,
9549750,
7607302,IDSUB
9847683,KRPUS
9392872,MYKET
6924246,
9859040,NCNOU
8505927,PLGDY
9750660,
9177181,USNQV
9266671,
9869241,BEANR
8606305,IDKUA
9164770,COTRB
9330783,MYTPP
9782766,SEALX
9511210,
9505106,MYTPP
9811000,GRPIR
9777199,
9791224,JPCHB
7504249,USGHE
9664419,IQUQR
8768488,
9859832,JPKWS
9725756,AUDAM
4549133,DECUX
9734654,USCRP
9237125,
9772125,KRUSN
9910478,RUPKC
1092816,
9323508,PKBQM
9935088,TWTPE
9774240,
9057563,
9510711,
9274707,USFOC
9972804,THLCH
9749996,CNLSN
9306603,MUPLU
9215517,
9171072,TNSUS
9438858,DKSKA
9762792,QARLF
7431923,
8844957,
8993629,
1145314,CNHKO
9267211,
9709257,KRKPO
9638795,FRIRK
9988554,NOOOS
9570785,DEFHL
9852030,AUBNE
7830997,KRICH
9108489,ILASH
1047419,BRSSA
7222762,
8433497,GHTEM
9193020,GBIMM
9292539,CNZJG
8752075,
7429774,
7631341,
8403064,CNDAL
8956841,FRUSJ
9543184,MYXPQ
9586629,SEOEN
9976032,
9377004,VNSGN
9031727,NOREE
9105853,JPKCZ
8359263,
9647198,
9569592,EEHYA
1079175,
9299850,FRUSJ
9962952,ESGIJ
9952763,CATHA
7633399,TRALI
9357925,PTLEI
8663377,IRBND
8200931,NGPHC
9114945,GBVOE
9853060,VNDQT
8678360,FRCER
8655590,GRNAF
9851933,DKSKA
7368944,GRELE
8101537,TRALI
9849734,BEZEE
9703849,CNCZX
8223610,IDJPU
9166819,NGWAR
9301055,CNXSA
7531333,BGBOJ
9150509,FRFEC
9246487,IDKUA
8982618,
1072311,SEOEN
7945857,NOOOS
9868510,NLRTM
8358104,INCCU
9855850,ARLPS
9291884,CNSHD
8138671,RUVVO
9223631,CNNSA
8594825,IDMSK
9448827,SNDKR
9043380,TRGUL
9575890,SGJUR
9619995,CNYTN
8844517,IDCBN
9388780,SGJUR
8569791,
9975959,KRPUS
9005778,HRPRS
9589035,IDJPU
9660621,
7122338,
9413884,JPNOA
9540522,
8919611,
9320154,USFOC
9364875,CNHHA
7710903,INBHU
7122833,IDLUW
8213902,TRALI
9258947,CNHUI
9721633,TRYAL
9314325,EGIKU
9393072,GBBFS
9507788,INBHU
9143128,SEOEN
6924519,TRTUZ
9393242,SGJUR
9394363,MXDBT
9218193,TRYAL
9656008,MTMLA
8354548,SGJUR
9617648,USANC
9653355,USAXR
9143609,
9159268,VNHAP
1059149,CNHME
9455595,IDJPU
7712963,IDKUA
9550163,SGJUR
9440356,GQPET
1063619,
9845166,USHOU
9357248,PGRAB
9843510,
9753351,OMOFC
9305312,USORF
9179701,
9636204,
8111673,NLRTM
9085699,IDSKP
9920576,GBHUL
9168283,JPUBJ
9671656,VEEGU
8326321,IDKUA
8522250,RUMMK
9656656,CASED
9320130,GBNWF
7104154,
9147643,NOOOS
9660554,INPAV
8013132,
9855824,DKARO
7622089,ILHFA
9047465,MZMPM
9056088,IDKUA
9248148,BEANR
9075371,CAHBR
7632230,
9555187,
9151553,
9450442,USTIW
9616151,
9136541,SEOEN
8639613,KZBTN
8320559,
9693575,KRKAN
9474606,CNCJG
8698023,GHTEM
9097355,PGRAB
8415677,INBHU
8016342,IDKUA
8998904,USORF
9342918,ROSUL
8745010,SEALX
9935583,
9581693,USHOU
9474515,TRTUZ
9988683,SARTA
9837640,BRMAO
9088201,SOBBO
9421415,SAYBI
8223763,
9448322,EETOR
8606410,KRWSN
9711482,EEEIS
9412402,PEPMC
1049833,CNYZH
9463516,FRAYW
9793985,
5308275,AUTOR
8835229,USHNL
9245732,DEBRV
7602467,
9204075,SGJUR
7610220,
8022470,
7118870,TRALI
9915961,HKHKG
9548536,
9425992,THMAT
5379822,NOSTA
9471886,EETOR
9566954,CNNTG
8714346,
9105243,
9605475,GRMYR
8982620,
9268112,SGJUR
8224523,NOFAN
9249582,ARUSH
7336123,
1060514,INIXY
9978652,VNHAP
9793246,COBAL
9871799,CNCFD
9405356,VNCUA
9267390,
9458145,BEANR
9572850,
9311567,SEOEN
8876649,LVLPX
8773017,IDBTW
9290804,
9417921,IDJPU
9361885,
9856696,
7384285,SEOEN
8678164,AUDRW
8215613,SEOEN
8311883,IDKUA
9405590,FRBOL
9261918,TZDAR
8500537,
9600487,NGONN
9967897,
6807395,RUKOR
9406104,MACAS
9715311,PHKLM
8836596,USPAH
9418767,NOREE
9913482,SEOEN
9608738,FRAYW
9667411,CNQIN
9586332,
8009519,
9306081,NLRTM
9759874,
5135159,
9832327,GBHOM
2810851,ES2TT
1062902,JPHSM
9614256,JPMIZ
9343479,
1076513,USLGB
9974864,FIHEL
9961312,GBTIL
9503811,
7519969,IDKUA
9707405,
8693097,
9279628,
8230182,TRIST
9244934,CATHA
8774671,PHMNL
9219795,SGJUR
7114795,ITNAP
8709298,IDKUA
9623776,
9416628,
9926790,CNDGY
8803977,ECMEC
9556571,
9073347,OMOFC
9557769,CNHUI
9777709,
9659268,INCDL
9438274,AEDXB
9491305,SEOEN
9457323,BRRIG
9322164,GBIMM
9243253,HRSPU
9412517,PTLEI
9852145,USBPT
9517032,SGJUR
9399868,TGLFW
7425730,
8218603,
9039559,
4902957,TGLFW
9894765,SGJUR
8031639,GRIOS
9436941,CNZOS
9192260,AEDXB
9280093,
8100624,TRIST
9642382,ARLPS
8987644,TRIST
8995122,
9799240,CNTGU
9590101,SGJUR
6512354,SGJUR
7635701,PLHEL
9106340,NOREE
9805685,SGJUR
9346304,ESALG
1083217,SGJUR
9263552,
7406734,TRNEM
9481051,MXLZC
9827152,JPASA
8102880,ECMEC
9502609,AUGLT
9383871,
9641261,BRRIO
9978016,ARMDQ
9448683,NLRTM
9774331,COBAL
9279989,NGLOS
8212453,AESHJ
9118408,
1073389,IDWED
9207429,CNHHA
1016147,MYPEN
8657770,EEALL
9292864,DKFRC
9037733,PKBQM
1081154,CNNSA
9413652,ESALG
9623738,HKHKG
9848156,
9817652,SGJUR
9161625,JPOSA
7906851,
9376141,RUNVS
8600363,PLWLA
7855997,
9746334,JPMIZ
9242948,
8699039,
9481075,KRMAS
5238016,USNYC
9203655,ESVGO
8726959,
8127775,INBOM
9964704,JPTYO
9698939,
9543615,MZBEW
8918461,NOLEP
9477672,CNRZH
8407266,INDIG
1002641,DKARO
9529982,USFOC
8968961,GRPPI
8926066,RUVVO
9109861,RUKZP
9707869,GBSRT
9598672,ITTPS
9684768,DEHAM
9855460,NLSLU
9019200,
8619211,IRBUZ
9939644,JPASA
9934448,
1158373,
7932408,USORF
9529736,USSAB
9825867,
9265653,BEANR
8822222,
9811531,JPONA
8592695,TRSIC
9067893,GNDPL
9564889,AUSYD
9975179,
1002017,USDIA
9231808,ESBCN
8746818,TRIST
9438200,AESHJ
8319184,CNDAL
9221401,AUCTI
9592159,
9622875,HKHKG
9812767,KRKPO
6802826,GBFAL
9858773,LYZAW
9654438,ESCAR
9692739,
8360274,CNZNG
7831812,INBHU
9856725,
9395410,
9602825,NOOOS
9767168,ESTTJ
9905617,BRSLZ
9934553,
9547245,INKAT
9475208,FRAYW
9472402,
9119799,RUKOR
9643984,HKHKG
9133525,
8968179,
9190092,FRAYW
9378993,
9202704,ECPSJ
7829613,GBBRX
9705445,THBKK
9927988,
9839870,
9206724,CNJGY
9852200,IDBUR
9868601,PTFAO
6603282,KRPUS
8960531,NOADN
8680454,TWKHH
9653628,MEBAR
9172753,
9336892,ITRAN
9113355,
9221035,NIRAM
8615473,ARPBG
9548366,DKAAR
9885221,CNJGY
9948774,SGJUR
8690980,
9829863,
8418277,
9976329,GBRUN
8542145,FRFEC
9538232,SCPOV
8410457,
9614385,NOREE
8703878,KRPUS
9077317,GNCKY
9223100,NLIJM
9374600,TRINE
8834706,RUVVO
8700802,FRBOL
9376957,CIABJ
9610432,SGJUR
9705287,USORF
9927263,SGJUR
9624914,SGJUR
1150905,SGJUR
8663731,JPTYO
9562350,SGJUR
9665396,CNTIZ
9605102,BEANR
9856397,
9907586,
9118044,DEEDI
9812523,USPQM
9020223,
9775593,CNTNJ
9034066,MAZSB
9418389,PTOPO
9229477,
9447184,SGJUR
9646326,NLRTM
9216913,
9707534,
9373620,OMOFC
8861034,RUNVS
9652181,MYABU
9407988,EEAAK
9703552,SADMM
9508756,
7230941,USORF
9739020,JPYKK
9729178,AUPHE
7021405,
9994022,
9283617,
9624158,ARLPS
8971255,JPWAK
9639359,GBABD
8619194,
9599341,RUKZP
8310281,CNLYG
8348886,IDBUR
8101379,NOKOP
9991173,IEGOL
7913189,MYXPQ
9629732,AUGLT
8816027,
7371769,
9908059,ESALG
1073808,JPMUR
9892339,INBOM
4512518,AUSYD
8992675,TRNEM
8005276,
8304830,
7725673,IDKUA
9009009,
9954931,
9923499,CNZOS
7341051,
5172731,
9717852,
9314038,
9488554,IDLBO
9251054,KRMAS
8682593,
9346847,IDKAU
7822897,TRSSX
9609835,ITSAL
1075143,PHKAS
1002768,TRKUS
9868857,ESBCN
8355786,CNDAL
5148754,DEKEL
9615236,
7115531,KRPUS
8017384,IEREE
9223851,INIXY
9104043,MYXPQ
9156058,SEOEN
8788452,GRKVA
9422392,USCRP
9246499,
9318931,TRIZT
9510618,MUPLU
7361661,GYGEO
9199983,
8026282,LTKLJ
9722455,CNNTG
7630177,RUVVO
9408645,DERSK
9251406,IDSUB
9783083,AUMEL
8212518,NGWAR
8964159,NGPHC
9652868,TRBXN
9123740,IDKUA
9093074,
7034189,
1108445,NGPHC
7906306,
9201607,AUGRK
7803487,TRNEM
9673135,
9421271,VNSGN
9707209,ESPMI
9707223,PHCEB
9303821,
8643987,DEEME
8631025,
9679189,BRSSO
6708147,
7359644,
9577305,LKCMB
8865937,TRTUZ
9692167,NOVAE
4908470,CNFAN
9265926,USILG
8615588,DKSKA
9783564,COPNM
9342097,SGJUR
8415689,EGPSD
9498315,ROSUL
9273870,NLHAR
8213263,
8407008,INBHU
9642162,CAMRE
1002055,GRPER
8857069,TRNEM
9293375,BEANR
9444089,GRMYR
8509210,ZACPT
6725066,NGLOS
9587415,VNHAP
8611453,
7740568,
9625798,MYXPQ
9435648,SGJUR
9511765,
9835642,SEOEN
9599066,BRSSZ
8771186,MYKUA
7713838,IDKUA
9844019,VNNGH
9939797,NLRTM
9514925,ESSAG
1047263,CNXAM
9074884,
9765421,
8694637,NOOOS
9584138,VNVUT
9206073,PKBQM
9312119,
9279408,NLSCI
7526663,
9447641,BRNTR
9148635,
1034369,
9820295,AEDXB
9220914,LKGAL
6513231,GRPER
9370733,USPQM
9500182,IDBPN
8986341,PHMNL
9382607,GRMYR
9349978,ROCND
9175121,NOREE
9181041,OMSOH
9976812,USHOU
9292125,INNSA
7519921,NGLOS
9941922,
7909188,INBOM
9293636,ESAYR
9322346,ZACPT
8401107,USNYU
8774047,
8921949,TRALI
8131544,
8113217,
9117727,
8016641,CAMRE
8942436,SEOEN
8735675,
9025699,CNSHD
9164225,IDKUA
7379266,
9034626,CNSHP
8356560,
9452127,TRYAL
9486257,USMSY
9401336,SGJUR
9000352,SEOEN
8211411,PYSAN
9454149,
8767745,SADMM
8209743,DKEBJ
9393632,
9196539,
9393589,
9294903,CAVAN
8968703,
9683738,SEKAF
9179347,
8875059,
9056557,
7715953,IDKUA
8360676,KRMUK
9043861,US4NM
9659220,PTOPO
8007236,
1050430,
8852356,USHOR
7214557,
9223588,
9198513,
9214343,NGLOS
9325908,GBTRA
8856340,USZVB
8357100,MYXPQ
9938339,KRPUS
8217130,VNSGN
9185205,
9573256,PTOPO
9558672,
8703256,DJPOD
9761530,NGONN
7915632,
9309174,EEAAK
7526168,CNXAM
9624615,GIGIB
9087544,ESBIO
9602863,CNLYG
9281279,USNYC
8504258,RUVVO
7809053,
9084700,THMAT
9730476,
9883687,JPHKT
7909700,NLMUD
9835941,GIGIB
9282352,
9989039,JPSHS
9090448,
8742630,JPNOA
8977510,
9779018,
9188843,
9566423,ZARCB
9767924,USLGB
4903274,GHTKD
1028542,HKHKG
7734595,USALC
9026459,
8996140,TWKHH
8788933,GRKER
8616518,SEOEN
7535573,PHCEB
8104539,TRMER
1045019,CNZOS
8103494,CNZOS
9390472,JMKIN
9859739,EEATL
9854325,
9111395,CAVAN
9437141,PLGDY
8227783,UAIZM
7030822,ARLPS
9631539,NOBGO
1072488,
9981295,INIXY
8938136,VEJOT
9307140,
9945409,ZADUR
8207044,
9681493,ECMEC
9490947,USFOC
9009683,CDMAT
9458183,BEANR
9332054,CNZOS
1021570,CNTAG
9484534,
7825019,
8973461,USALC
9982483,USLAX
9504798,INMUN
9315927,SAJED
9966037,CNYTN
9467196,SENRK
9442005,ITGOA
9925148,
1044273,
7041015,SEOEN
9513359,HRRAB
9964314,
9729374,NOFNN
9240392,MXCME
9130171,TRALA
9699282,CNLYG
1054149,IDTPN
9066411,
9741786,
9700835,AUDAM
9852810,DEHAM
9535084,USBDB
8703854,KRPUS
9455105,TRORD
9245005,INBHU
9966453,AUAGS
8901494,RUMMK
9223174,LYBEN
9244269,CNZOS
8889440,SEKAF
9593830,
8100064,INBHU
9622801,EELAO
8984874,
7808097,TRALI
9546758,CNXAM
9437359,CDMAT
9022881,
8924795,CNSHA
7722334,IDBDJ
9601235,AUAGS
5340871,DEHAM
9774991,JPIHA
9920784,
9282194,SDMBH
9751779,QARLF
9981958,
9267182,
9398656,CNDFE
8734190,AUBNE
9163738,ITSAL
6703680,
9222534,ITGOA
9265263,ESGIJ
9705756,USHOU
8403038,
9131943,JPKWS
7826142,INCCU
8766038,NGWAR
8983844,
8303032,EEAAK
9999802,ROCND
9342554,
8328173,MTMLA
8908612,KRONS
8592774,
9866469,SGJUR
9810745,JPOMC
8829153,NOMSK
6812845,
9809332,RUKUR
9089176,TRCES
9715335,
9634701,AUASB
8317150,IDKUA
8775948,
9744271,IRBND
9594901,DKGED
9711470,PLGDY
9237979,
9102124,USHOU
9618343,
9974486,MYABU
9105310,
9307932,CNDAL
1135175,SGJUR
8680868,GRKGS
9637777,
9929924,TRGCK
9082764,CNCFD
7618272,TNGAE
9799824,USIYH
8124266,PEILQ
9267443,NLRTM
9214197,KRPUS
9925746,CLHSO
9409089,BNMUA
9793258,PACTB
9599743,MYXPQ
9840192,NLHSL
9525314,TGLFW
9434254,USNYU
9803285,
7521297,FRBES
7908548,
7038317,
9360817,MUPLU
1195668,USIYH
9961518,CNSHA
9413444,NOBGO
7305526,
8119247,NGPHC
9637909,TWTXG
9361201,ARLPS
9574145,CNZOS
9894961,ESVLC
9863209,USNYC
9514121,COBAL
9250725,
7104958,
8611439,CNJGY
8357992,VNSGN
9257448,NOBGO
9785483,DOCAU
1084326,
9568031,ECESM
9822932,
8500886,NOREE
9699995,ATERL
9295696,SAJED
9218595,NOBVG
5308067,NOBOO
9597422,GBBUY
8618762,CNRZH
9105516,MYLUM
8747563,
7941411,GRELE
9913731,
9954656,IDBUR
9779082,USPEF
1034321,DKEBJ
9899143,INBOM
9291717,MANDR
9647447,
8537530,IDJPU
8954879,PLSZZ
9273777,
9728368,AUBEL
9728746,PGPOM
9312743,
8902216,SEOEN
7121346,CNBIH
9110078,JPAOM
9695535,ITSPE
1026908,MAPTM
9364796,BNMUA
9019535,AESHJ
7367641,EEROH
1096006,SAJUB
9878682,
9860685,
1045849,
9776767,BGBOJ
9644184,MXLZC
8202862,IDJPU
8313166,
9551894,ESALG
9347035,
3670076,
9998066,ESCAS
8309646,IDKUA
8908662,ECMEC
8405036,NOREE
9856701,
9332779,FRAYW
7911521,IDKUA
8656506,
9401477,SADMM
9789881,PHKLM
9385805,VNUIH
9813280,
8984135,NGLOS
8731942,ITVIA
9054169,IDBUR
8877423,AESHJ
9454151,CNQIN
8360303,CNFAN
8800327,SEOEN
9372456,ESSCT
9368431,NOREE
6715334,
9457608,
9178159,SEAVA
9969675,
9337597,PTLIS
8116104,
8649046,
9766401,FJSUV
9530175,PTOPO
9849693,BMSOU
7217858,
9740627,
8885767,USTPA
9236743,
8829555,SEOEN
7920572,AEQWE
9751224,SNDKR
9334820,ZACPT
9136606,KRPUS
9796327,
9327683,CNCWN
9231858,DZORN
8116685,ROCND
8514992,THSAT
9547178,NOREE
7104166,FOTOF
9837808,
9181857,DJPOD
9335587,USGP2
9173692,ESCAR
9095747,CNSHP
9486233,INMAA
7237444,
9148178,GBBLY
9165358,TRALI
9648972,IRBND
9725811,IDBUR
9002051,FRLPE
9246736,DKFRC
8920969,BGBOJ
9458975,DEBRV
8130083,
9730579,
9008196,CNZOS
1050387,SGJUR
9235610,ESVLC
9856270,SEOEN
8605052,
9974759,EEATL
9910038,FJSUV
9371505,GBUCN
7713735,
9123245,TRTUZ
9743241,TRTUZ
9961465,TRAMR
9774032,AUONS
9514298,KRTSN
9782118,SGJUR
